t,Zx1,Zy1,Zz1,R1,a1,Zx2,Zy2,Zz2,R2,a2
3.9667959525084098,6.699531676655377e-16,8.190683163718456e-16,2.9403105205957503,0.7228995336697447,0.07906,1.7891793852462104e-16,-2.720203993419184e-16,2.1841002689677635,0.850691839195255,0.07906000000000007
3.992388184460077,9.917312627347656e-16,9.005818425565708e-16,2.9539920210456367,0.7261801685280286,0.07906000000000013,2.3177750496901194e-17,1.0910997081553487e-16,2.1950132831835347,0.8478751079877797,0.07906000000000016
4.017980416411744,1.3813906396801637e-15,8.209344992992384e-16,2.9675553193313102,0.729446612688865,0.07905999999999992,-1.7266402569830514e-16,6.548974013984542e-17,2.2060037419415357,0.8450516094480122,0.07906
4.043572648363411,6.483706418808141e-16,7.523919383651844e-16,2.9810114580031613,0.7327006969736959,0.07906000000000009,-1.1014979576116909e-16,-2.91771300958912e-16,2.2170991618136386,0.842221207894807,0.07906000000000007
4.069164880315078,7.41116626366992e-16,8.99172006216822e-16,2.9943786582880207,0.7359382811995192,0.07905999999999996,-1.2271218741472761e-16,5.773244002336863e-17,2.2282927862043636,0.8393821370697938,0.07906
4.094757112266746,7.259711558548363e-16,9.639761101932463e-16,3.0076800559619232,0.7391617947302096,0.07906000000000007,4.77278997467628e-17,-2.0259670547677588e-16,2.239554485470211,0.8365347835602163,0.07905999999999985
4.120349344218413,8.631532148262133e-16,9.16617945896457e-16,3.0209294793293338,0.7423706463226522,0.07906000000000002,4.195420461823311e-16,5.516066218396569e-17,2.2508528655810602,0.8336777091264069,0.07906
4.14594157617008,7.605539118884352e-16,9.582393812197082e-16,3.0341220174899246,0.7455626575748886,0.07905999999999996,3.401042425682264e-17,-2.454426719018332e-16,2.262183372243448,0.83081236929266,0.07906000000000003
4.1715338081217475,7.498631063074357e-16,9.860632747258488e-16,3.047237840922333,0.7487417930354863,0.07906000000000003,2.1089999852745944e-16,-1.2639447915692e-17,2.273547184832269,0.8279381500813849,0.07905999999999999
4.197126040073415,9.075878238922776e-16,8.73884677564282e-16,3.060272939075221,0.751910398362793,0.07905999999999998,7.950866081340588e-17,-2.2213400336927407e-16,2.2849470228554845,0.8250514148104675,0.07906000000000013
4.222718272025082,3.461979860603459e-16,8.279332716708728e-16,3.073219497264713,0.7550669085838255,0.07905999999999998,9.119383935109597e-17,4.287287988316661e-17,2.2964165499965494,0.8221515712477504,0.07905999999999998
4.248310503976749,7.778222912634956e-16,1.117424749802777e-15,3.086089394936959,0.7582065107269558,0.07906,-6.128690673782883e-16,2.52069022185492e-18,2.307992729018058,0.8192404009891951,0.07905999999999996
4.2739027359284165,1.121869852808472e-15,1.151024295228093e-15,3.098881692726073,0.7613235459485271,0.07905999999999994,-1.9473649975896155e-16,-1.969603132270105e-16,2.319682459883089,0.8163290047294068,0.07906000000000002
4.299494967880084,1.011295226818882e-15,9.815330872484548e-16,3.111590327260256,0.7644273403287638,0.07906000000000009,-1.244398283028247e-16,1.45371950717724e-16,2.331445290041239,0.8134054029202323,0.07905999999999998
4.325087199831751,6.318414537682431e-16,1.0607486739718525e-15,3.1242111273220066,0.7675161292186329,0.07905999999999984,-1.6778731954124585e-16,-1.358859658416923e-17,2.3432348604850057,0.8104737402493478,0.07905999999999992
4.350679431783418,9.9726864425921e-16,1.289878794365218e-15,3.136751706417669,0.7705902938948508,0.07906000000000007,-1.6209587678507083e-16,1.5838245604162976e-16,2.355037622881277,0.8075366665442327,0.07906000000000012
4.376271663735086,4.949200009818048e-16,1.374013894704017e-15,3.1492086456096047,0.7736533128533236,0.07906,-2.490543872215304e-16,1.8291936787345653e-16,2.366878675601089,0.8045904515371275,0.07905999999999998
4.401863895686753,9.746883444639522e-16,1.3282099283857854e-15,3.1616108233017104,0.7767077114307137,0.07905999999999988,-4.3710987389087344e-16,9.789045759536302e-17,2.378777858699244,0.801633349536757,0.07905999999999998
4.42745612763842,4.559929247689634e-16,1.6549523703472936e-15,3.1739703024106003,0.7797502258816726,0.07905999999999995,-6.120280796152579e-16,2.269958495393379e-16,2.3907782790627556,0.7986646850103257,0.07906
4.453048359590087,5.973604367835439e-16,1.6444644621382782e-15,3.1862897154302194,0.782782275241143,0.07905999999999992,-1.4209111275010286e-16,3.2175244553494854e-17,2.4028850430140123,0.7956834154005546,0.0790599999999999
4.478640591541755,6.58697694265456e-16,1.928448959349569e-15,3.1985617743290846,0.7858054578812192,0.07906000000000009,-3.268677971841006e-16,-3.64615241119658e-17,2.415088429787171,0.7926891182856931,0.07906000000000005
4.504232823493422,6.437178798642424e-16,1.9789993450000214e-15,3.2107684923117157,0.7888222003645313,0.07906000000000007,-5.0641254861505956e-17,-2.161158305984681e-17,2.42735747011941,0.789677812211203,0.07905999999999995
4.529825055445089,6.12672144076813e-16,1.6143274412228906e-15,3.222893835838113,0.7918310443205169,0.07906000000000019,-5.445399109864503e-16,-2.047089079285964e-17,2.4396638695657216,0.7866516598500363,0.07906000000000013
4.555417287396756,1.1872225131437556e-16,1.3159449394729178e-15,3.234925223094619,0.7948252736619622,0.07906000000000006,-9.015863781690822e-16,-1.113644272094293e-16,2.452004621752862,0.7836162733164085,0.07905999999999998
4.581009519348424,3.660496942961773e-16,1.1648406172250742e-15,3.246866757571222,0.7978021159643172,0.0790600000000003,-3.4436769387363495e-16,1.7387565173789294e-16,2.4643973841538096,0.7805785326421983,0.07905999999999999
4.606601751300091,2.357358264338775e-17,7.767492789333482e-16,3.258729088491985,0.8007715419003913,0.07906000000000007,-4.596108570471775e-16,-1.687185398316067e-16,2.47685910794761,0.7775247680612283,0.07905999999999991
4.632193983251758,-5.337837112643264e-16,6.4843564667415605e-16,3.270525261023877,0.8037287251913356,0.07905999999999996,-8.110523243977166e-16,4.4435744875164244e-17,2.4894138258929526,0.7744575107354446,0.07905999999999995
4.6577862152034255,2.5614421916939493e-16,4.644207025440795e-16,3.2822530293898473,0.8066741672867368,0.07905999999999992,-3.7829452990511675e-16,2.5876206898601612e-17,2.5020756630322962,0.7713763680892375,0.07905999999999978
4.683378447155093,-4.951230363746172e-16,5.899356428498118e-16,3.2939438671263024,0.8096193687518506,0.0790599999999999,-3.7510071228582642e-16,4.3362690570571445e-17,2.514830403097145,0.7682754668089699,0.07906000000000019
4.70897067910676,-2.7237720653294977e-16,6.80897935695742e-16,3.305602242665336,0.8125626407739601,0.07906000000000003,-8.968407440827915e-16,1.4755035440481309e-16,2.5276556710458804,0.7651539635536683,0.07906000000000009
4.734562911058427,2.282063639266686e-16,1.0500409521049268e-15,3.3172309162569484,0.8154989112543608,0.07906,-4.0169812734750845e-16,-2.2335574673989083e-16,2.540552879120652,0.762015124204716,0.0790600000000003
4.760155143010095,5.489702880743426e-17,1.4248061306208007e-15,3.328823370206289,0.8184266148603573,0.07905999999999998,-1.0177824986641434e-15,-1.7622839421400858e-16,2.5534967463773035,0.7588634236956558,0.07905999999999994
4.785747374961762,2.7236483732490894e-16,1.2597739359187096e-15,3.340348304741163,0.8213402785148857,0.07905999999999974,-8.28379142442112e-16,1.214029451500914e-16,2.5665006269242068,0.7556994442272357,0.07905999999999991
4.811339606913429,3.841913280534075e-17,1.6031375138868651e-15,3.3517842271421388,0.8242454625673253,0.07905999999999998,-8.119188755911762e-16,1.2413335441399058e-16,2.5795601780780375,0.752524594658077,0.07905999999999999
