ref age (deg),T,DT,RPM_1,CT_1,CQ_1,CP_1
1119.999999999998,15.426997245179038,0.13774104683195593,12.1,-0.7657181463616116,0.07872112499748837,0.551240322774592
1129.999999999998,15.564738292010993,0.13774104683195593,12.1,-0.7658265101954409,0.07873401500060075,0.551330584308284
1139.999999999998,15.702479338842949,0.13774104683195593,12.1,-0.7654876988061697,0.07866182213997037,0.5508250577955827
1149.999999999998,15.840220385674904,0.13774104683195593,12.1,-0.76513245835679,0.07858394051623666,0.5502796960339646
1159.999999999998,15.97796143250686,0.13774104683195593,12.1,-0.765159004601474,0.07858032863666728,0.5502544040470969
1169.9999999999977,16.115702479338815,0.13774104683195593,12.1,-0.7647976775245253,0.07850360465614979,0.5497171486180573
1179.9999999999977,16.25344352617077,0.13774104683195593,12.1,-0.7644503633952564,0.07840636654916361,0.5490362441533058
1189.9999999999977,16.391184573002725,0.13774104683195593,12.1,-0.7644942113833969,0.07842543209000045,0.5491697495482694
1199.9999999999977,16.52892561983468,0.13774104683195593,12.1,-0.7640857785199935,0.0783777130050053,0.5488355992955122
1209.9999999999977,16.666666666666636,0.13774104683195593,12.1,-0.7637422041195374,0.07825728042062965,0.5479922767860089
1219.9999999999975,16.80440771349859,0.13774104683195593,12.1,-0.7637657722623918,0.07826451052808236,0.5480429052134616
1229.9999999999977,16.942148760330547,0.13774104683195593,12.1,-0.7633145465955945,0.07816924578753147,0.5473758191380023
1239.9999999999975,17.079889807162502,0.13774104683195593,12.1,-0.7631910938566067,0.0781136953820157,0.5469868304965447
1249.9999999999975,17.217630853994457,0.13774104683195593,12.1,-0.7632034688755678,0.07815293479214315,0.5472616022951546
1259.9999999999975,17.355371900826412,0.13774104683195593,12.1,-0.7628098928989219,0.07805401838855344,0.5465689456512838
1269.9999999999973,17.493112947658368,0.13774104683195593,12.1,-0.762792643992703,0.07806184178102053,0.5466237285242279
1279.9999999999973,17.630853994490323,0.13774104683195593,12.1,-0.7626787425999616,0.07807132708966079,0.5466901488732337
1289.9999999999973,17.76859504132228,0.13774104683195593,12.1,-0.7623545402370305,0.07795373170232767,0.5458666936790609
1299.9999999999973,17.906336088154234,0.13774104683195593,12.1,-0.762245510967466,0.07789350315507253,0.5454449466088783
1309.9999999999973,18.04407713498619,0.13774104683195593,12.1,-0.7621619628633312,0.07789430062748656,0.5454505308653397
1319.9999999999973,18.181818181818144,0.13774104683195593,12.1,-0.76177377781188,0.07785669109964878,0.5451871722272948
1329.999999999997,18.3195592286501,0.13774104683195593,12.1,-0.7615770055729353,0.07778082897010895,0.5446559518620468
1339.9999999999973,18.457300275482055,0.13774104683195593,12.1,-0.7616501121806234,0.07778397341954388,0.5446779706952571
1349.999999999997,18.59504132231401,0.13774104683195593,12.1,-0.7613614222675973,0.07771947273341263,0.5442263082089385
1359.999999999997,18.732782369145966,0.13774104683195593,12.1,-0.7612596764448525,0.07766557372727398,0.5438488834002604
1369.999999999997,18.87052341597792,0.13774104683195593,12.1,-0.7613679389581953,0.07770792628356034,0.544145454832622
1379.9999999999968,19.008264462809876,0.13774104683195593,12.1,-0.7610617557958543,0.07764960840356029,0.5437370871041911
1389.999999999997,19.14600550964183,0.13774104683195593,12.1,-0.7608267653373507,0.07756595106331762,0.5431512812072441
1399.9999999999968,19.283746556473787,0.13774104683195593,12.1,-0.7609870153825534,0.0776522242561224,0.5437554044670427
1409.9999999999968,19.421487603305742,0.13774104683195593,12.1,-0.7606822015452821,0.07760711888826226,0.5434395566239271
1419.9999999999968,19.559228650137698,0.13774104683195593,12.1,-0.7604828583048645,0.07751949750568009,0.542825992739797
1429.9999999999966,19.696969696969653,0.13774104683195593,12.1,-0.7606511399321148,0.07752888070067057,0.5428916980436195
1439.9999999999968,19.834710743801608,0.13774104683195593,12.1,-0.7603080307310145,0.07750207020750752,0.5427039590484588
1449.9999999999966,19.972451790633563,0.13774104683195593,12.1,-0.7601252307950712,0.07738988886294737,0.5419184153892873
1459.9999999999966,20.11019283746552,0.13774104683195593,12.1,-0.7602489142789728,0.07742488936390923,0.5421635044609705
1469.9999999999966,20.247933884297474,0.13774104683195593,12.1,-0.759964201793325,0.0773749811635463,0.5418140250489569
1479.9999999999966,20.38567493112943,0.13774104683195593,12.1,-0.7598572440864471,0.0773313640303855,0.5415085984869912
